iso3c,year,category,conduit
TKL,2014,technical_services,NA
TKL,2014,shares,NA
TKL,2014,land_rich,NA
TKL,2015,dividends_subst,NA
TKL,2015,interest_general,NA
TKL,2015,royalties_general,NA
TKL,2015,technical_services,NA
TKL,2015,shares,NA
TKL,2015,land_rich,NA
TKL,2016,dividends_subst,NA
TKL,2016,interest_general,NA
TKL,2016,royalties_general,NA
TKL,2016,technical_services,NA
TKL,2016,shares,NA
TKL,2016,land_rich,NA
TKL,2017,dividends_subst,NA
TKL,2017,interest_general,NA
TKL,2017,royalties_general,NA
TKL,2017,technical_services,NA
TKL,2017,shares,NA
TKL,2017,land_rich,NA
TKL,2018,dividends_subst,NA
TKL,2018,interest_general,NA
TKL,2018,royalties_general,NA
TKL,2018,technical_services,NA
TKL,2018,shares,NA
TKL,2018,land_rich,NA
TKL,2019,dividends_subst,NA
TKL,2019,interest_general,NA
TKL,2019,royalties_general,NA
TKL,2019,technical_services,NA
TKL,2019,shares,NA
TKL,2019,land_rich,NA
TKL,2020,dividends_subst,NA
TKL,2020,interest_general,NA
TKL,2020,royalties_general,NA
TKL,2020,technical_services,NA
TKL,2020,shares,NA
TKL,2020,land_rich,NA
TKL,2021,dividends_subst,NA
TKL,2021,interest_general,NA
TKL,2021,royalties_general,NA
TKL,2021,technical_services,NA
TKL,2021,shares,NA
TKL,2021,land_rich,NA
TON,2004,dividends_subst,NA
TON,2004,interest_general,NA
TON,2004,royalties_general,NA
TON,2004,technical_services,NA
TON,2004,shares,NA
TON,2004,land_rich,NA
TON,2005,dividends_subst,NA
TON,2005,interest_general,NA
TON,2005,royalties_general,NA
TON,2005,technical_services,NA
TON,2005,shares,NA
TON,2005,land_rich,NA
TON,2006,dividends_subst,NA
TON,2006,interest_general,NA
TON,2006,royalties_general,NA
TON,2006,technical_services,NA
TON,2006,shares,NA
TON,2006,land_rich,NA
TON,2007,dividends_subst,NA
TON,2007,interest_general,NA
TON,2007,royalties_general,NA
TON,2007,technical_services,NA
TON,2007,shares,NA
TON,2007,land_rich,NA
TON,2008,dividends_subst,NA
TON,2008,interest_general,NA
TON,2008,royalties_general,NA
TON,2008,technical_services,NA
TON,2008,shares,NA
TON,2008,land_rich,NA
TON,2009,dividends_subst,NA
TON,2009,interest_general,NA
TON,2009,royalties_general,NA
TON,2009,technical_services,NA
TON,2009,shares,NA
TON,2009,land_rich,NA
TON,2010,dividends_subst,NA
TON,2010,interest_general,NA
TON,2010,royalties_general,NA
TON,2010,technical_services,NA
TON,2010,shares,NA
TON,2010,land_rich,NA
TON,2011,dividends_subst,NA
TON,2011,interest_general,NA
TON,2011,royalties_general,NA
TON,2011,technical_services,NA
TON,2011,shares,NA
TON,2011,land_rich,NA
TON,2012,dividends_subst,NA
TON,2012,interest_general,NA
TON,2012,royalties_general,NA
TON,2012,technical_services,NA
TON,2012,shares,NA
TON,2012,land_rich,NA
TON,2013,dividends_subst,NA
TON,2013,interest_general,NA
TON,2013,royalties_general,NA
TON,2013,technical_services,NA
TON,2013,shares,NA
TON,2013,land_rich,NA
TON,2014,dividends_subst,NA
TON,2014,interest_general,NA
TON,2014,royalties_general,NA
TON,2014,technical_services,NA
TON,2014,shares,NA
TON,2014,land_rich,NA
TON,2015,dividends_subst,NA
TON,2015,interest_general,NA
TON,2015,royalties_general,NA
TON,2015,technical_services,NA
TON,2015,shares,NA
TON,2015,land_rich,NA
TON,2016,dividends_subst,NA
TON,2016,interest_general,NA
TON,2016,royalties_general,NA
TON,2016,technical_services,NA
TON,2016,shares,NA
TON,2016,land_rich,NA
TON,2017,dividends_subst,NA
TON,2017,interest_general,NA
TON,2017,royalties_general,NA
TON,2017,technical_services,NA
TON,2017,shares,NA
TON,2017,land_rich,NA
TON,2018,dividends_subst,NA
TON,2018,interest_general,NA
TON,2018,royalties_general,NA
TON,2018,technical_services,NA
TON,2018,shares,NA
TON,2018,land_rich,NA
TON,2019,dividends_subst,NA
TON,2019,interest_general,NA
TON,2019,royalties_general,NA
TON,2019,technical_services,NA
TON,2019,shares,NA
TON,2019,land_rich,NA
TON,2020,dividends_subst,NA
TON,2020,interest_general,NA
TON,2020,royalties_general,NA
TON,2020,technical_services,NA
TON,2020,shares,NA
TON,2020,land_rich,NA
TON,2021,dividends_subst,NA
TON,2021,interest_general,NA
TON,2021,royalties_general,NA
TON,2021,technical_services,NA
TON,2021,shares,NA
TON,2021,land_rich,NA
TTO,2004,dividends_subst,NA
TTO,2004,interest_general,NA
TTO,2004,royalties_general,NA
TTO,2004,technical_services,1
TTO,2004,shares,1
TTO,2004,land_rich,1
TTO,2005,dividends_subst,NA
TTO,2005,interest_general,NA
TTO,2005,royalties_general,NA
TTO,2005,technical_services,1
TTO,2005,shares,1
TTO,2005,land_rich,1
TTO,2006,dividends_subst,NA
TTO,2006,interest_general,NA
TTO,2006,royalties_general,NA
TTO,2006,technical_services,1
TTO,2006,shares,1
TTO,2006,land_rich,1
TTO,2007,dividends_subst,NA
TTO,2007,interest_general,NA
TTO,2007,royalties_general,NA
TTO,2007,technical_services,1
TTO,2007,shares,1
TTO,2007,land_rich,1
TTO,2008,dividends_subst,NA
TTO,2008,interest_general,NA
TTO,2008,royalties_general,NA
TTO,2008,technical_services,1
TTO,2008,shares,1
TTO,2008,land_rich,1
TTO,2009,dividends_subst,NA
TTO,2009,interest_general,NA
TTO,2009,royalties_general,NA
TTO,2009,technical_services,1
TTO,2009,shares,1
TTO,2009,land_rich,1
TTO,2010,dividends_subst,NA
TTO,2010,interest_general,NA
TTO,2010,royalties_general,NA
TTO,2010,technical_services,1
TTO,2010,shares,1
TTO,2010,land_rich,1
TTO,2011,dividends_subst,NA
TTO,2011,interest_general,NA
TTO,2011,royalties_general,NA
TTO,2011,technical_services,1
TTO,2011,shares,1
TTO,2011,land_rich,1
TTO,2012,dividends_subst,NA
TTO,2012,interest_general,NA
TTO,2012,royalties_general,NA
TTO,2012,technical_services,1
TTO,2012,shares,1
TTO,2012,land_rich,1
TTO,2013,dividends_subst,NA
TTO,2013,interest_general,NA
TTO,2013,royalties_general,NA
TTO,2013,technical_services,1
TTO,2013,shares,1
TTO,2013,land_rich,1
TTO,2014,dividends_subst,NA
TTO,2014,interest_general,NA
TTO,2014,royalties_general,NA
TTO,2014,technical_services,1
TTO,2014,shares,1
TTO,2014,land_rich,1
TTO,2015,dividends_subst,NA
TTO,2015,interest_general,NA
TTO,2015,royalties_general,NA
TTO,2015,technical_services,1
TTO,2015,shares,1
TTO,2015,land_rich,1
TTO,2016,dividends_subst,NA
TTO,2016,interest_general,NA
TTO,2016,royalties_general,NA
TTO,2016,technical_services,1
TTO,2016,shares,1
TTO,2016,land_rich,1
TTO,2017,dividends_subst,NA
TTO,2017,interest_general,NA
TTO,2017,royalties_general,NA
TTO,2017,technical_services,1
TTO,2017,shares,1
TTO,2017,land_rich,1
TTO,2018,dividends_subst,NA
TTO,2018,interest_general,NA
TTO,2018,royalties_general,NA
TTO,2018,technical_services,1
TTO,2018,shares,1
TTO,2018,land_rich,1
TTO,2019,dividends_subst,NA
TTO,2019,interest_general,NA
TTO,2019,royalties_general,NA
TTO,2019,technical_services,1
TTO,2019,shares,1
TTO,2019,land_rich,1
TTO,2020,dividends_subst,NA
TTO,2020,interest_general,NA
TTO,2020,royalties_general,NA
TTO,2020,technical_services,1
TTO,2020,shares,1
TTO,2020,land_rich,1
TTO,2021,dividends_subst,NA
TTO,2021,interest_general,NA
TTO,2021,royalties_general,NA
TTO,2021,technical_services,1
TTO,2021,shares,1
TTO,2021,land_rich,1
TUN,2004,dividends_subst,NA
TUN,2004,interest_general,NA
TUN,2004,royalties_general,NA
TUN,2004,technical_services,NA
TUN,2004,shares,NA
TUN,2004,land_rich,NA
TUN,2005,dividends_subst,NA
TUN,2005,interest_general,NA
TUN,2005,royalties_general,NA
TUN,2005,technical_services,NA
TUN,2005,shares,NA
TUN,2005,land_rich,NA
TUN,2006,dividends_subst,NA
TUN,2006,interest_general,NA
TUN,2006,royalties_general,NA
TUN,2006,technical_services,NA
TUN,2006,shares,NA
TUN,2006,land_rich,NA
TUN,2007,dividends_subst,NA
TUN,2007,interest_general,NA
TUN,2007,royalties_general,NA
TUN,2007,technical_services,NA
TUN,2007,shares,NA
TUN,2007,land_rich,NA
TUN,2008,dividends_subst,NA
TUN,2008,interest_general,NA
TUN,2008,royalties_general,NA
TUN,2008,technical_services,NA
TUN,2008,shares,NA
TUN,2008,land_rich,NA
TUN,2009,dividends_subst,NA
TUN,2009,interest_general,NA
TUN,2009,royalties_general,NA
TUN,2009,technical_services,NA
TUN,2009,shares,NA
TUN,2009,land_rich,NA
TUN,2010,dividends_subst,NA
TUN,2010,interest_general,NA
TUN,2010,royalties_general,NA
TUN,2010,technical_services,NA
TUN,2010,shares,NA
TUN,2010,land_rich,NA
TUN,2011,dividends_subst,NA
TUN,2011,interest_general,NA
TUN,2011,royalties_general,NA
TUN,2011,technical_services,NA
TUN,2011,shares,NA
TUN,2011,land_rich,NA
TUN,2012,dividends_subst,NA
TUN,2012,interest_general,NA
TUN,2012,royalties_general,NA
TUN,2012,technical_services,NA
TUN,2012,shares,NA
TUN,2012,land_rich,NA
TUN,2013,dividends_subst,NA
TUN,2013,interest_general,NA
TUN,2013,royalties_general,NA
TUN,2013,technical_services,NA
TUN,2013,shares,NA
TUN,2013,land_rich,NA
TUN,2014,dividends_subst,NA
TUN,2014,interest_general,NA
TUN,2014,royalties_general,NA
TUN,2014,technical_services,NA
TUN,2014,shares,NA
TUN,2014,land_rich,NA
TUN,2015,dividends_subst,NA
TUN,2015,interest_general,NA
TUN,2015,royalties_general,NA
TUN,2015,technical_services,NA
TUN,2015,shares,NA
TUN,2015,land_rich,NA
TUN,2016,dividends_subst,NA
TUN,2016,interest_general,NA
TUN,2016,royalties_general,NA
TUN,2016,technical_services,NA
TUN,2016,shares,NA
TUN,2016,land_rich,NA
TUN,2017,dividends_subst,NA
TUN,2017,interest_general,NA
TUN,2017,royalties_general,NA
TUN,2017,technical_services,NA
TUN,2017,shares,NA
TUN,2017,land_rich,NA
TUN,2018,dividends_subst,NA
TUN,2018,interest_general,NA
TUN,2018,royalties_general,NA
TUN,2018,technical_services,NA
TUN,2018,shares,NA
TUN,2018,land_rich,NA
TUN,2019,dividends_subst,NA
TUN,2019,interest_general,NA
TUN,2019,royalties_general,NA
TUN,2019,technical_services,NA
TUN,2019,shares,NA
TUN,2019,land_rich,NA
TUN,2020,dividends_subst,NA
TUN,2020,interest_general,NA
TUN,2020,royalties_general,NA
TUN,2020,technical_services,NA
TUN,2020,shares,NA
TUN,2020,land_rich,NA
TUN,2021,dividends_subst,NA
TUN,2021,interest_general,NA
TUN,2021,royalties_general,NA
TUN,2021,technical_services,NA
TUN,2021,shares,NA
TUN,2021,land_rich,NA
TUR,2004,dividends_subst,NA
TUR,2004,interest_general,NA
TUR,2004,royalties_general,NA
TUR,2004,technical_services,NA
TUR,2004,shares,NA
TUR,2004,land_rich,NA
TUR,2005,dividends_subst,NA
TUR,2005,interest_general,NA
TUR,2005,royalties_general,NA
TUR,2005,technical_services,NA
TUR,2005,shares,NA
TUR,2005,land_rich,NA
TUR,2006,dividends_subst,NA
TUR,2006,interest_general,NA
TUR,2006,royalties_general,NA
TUR,2006,technical_services,NA
TUR,2006,shares,NA
TUR,2006,land_rich,NA
TUR,2007,dividends_subst,NA
TUR,2007,interest_general,NA
TUR,2007,royalties_general,NA
TUR,2007,technical_services,NA
TUR,2007,shares,NA
TUR,2007,land_rich,NA
TUR,2008,dividends_subst,NA
TUR,2008,interest_general,NA
TUR,2008,royalties_general,NA
TUR,2008,technical_services,NA
TUR,2008,shares,NA
TUR,2008,land_rich,NA
TUR,2009,dividends_subst,NA
TUR,2009,interest_general,NA
TUR,2009,royalties_general,NA
TUR,2009,technical_services,NA
TUR,2009,shares,NA
TUR,2009,land_rich,NA
TUR,2010,dividends_subst,NA
TUR,2010,interest_general,NA
TUR,2010,royalties_general,NA
TUR,2010,technical_services,NA
TUR,2010,shares,NA
TUR,2010,land_rich,NA
TUR,2011,dividends_subst,NA
TUR,2011,interest_general,NA
TUR,2011,royalties_general,NA
TUR,2011,technical_services,NA
TUR,2011,shares,NA
TUR,2011,land_rich,NA
TUR,2012,dividends_subst,NA
TUR,2012,interest_general,NA
TUR,2012,royalties_general,NA
TUR,2012,technical_services,NA
TUR,2012,shares,NA
TUR,2012,land_rich,NA
TUR,2013,dividends_subst,NA
TUR,2013,interest_general,NA
TUR,2013,royalties_general,NA
TUR,2013,technical_services,NA
TUR,2013,shares,NA
TUR,2013,land_rich,NA
TUR,2014,dividends_subst,NA
TUR,2014,interest_general,NA
TUR,2014,royalties_general,NA
TUR,2014,technical_services,NA
TUR,2014,shares,NA
TUR,2014,land_rich,NA
TUR,2015,dividends_subst,NA
TUR,2015,interest_general,NA
TUR,2015,royalties_general,NA
TUR,2015,technical_services,NA
TUR,2015,shares,NA
TUR,2015,land_rich,NA
TUR,2016,dividends_subst,NA
TUR,2016,interest_general,NA
TUR,2016,royalties_general,NA
TUR,2016,technical_services,NA
TUR,2016,shares,NA
TUR,2016,land_rich,NA
TUR,2017,dividends_subst,NA
TUR,2017,interest_general,NA
TUR,2017,royalties_general,NA
TUR,2017,technical_services,NA
TUR,2017,shares,NA
TUR,2017,land_rich,NA
TUR,2018,dividends_subst,NA
TUR,2018,interest_general,NA
TUR,2018,royalties_general,NA
TUR,2018,technical_services,NA
TUR,2018,shares,NA
TUR,2018,land_rich,NA
TUR,2019,dividends_subst,NA
TUR,2019,interest_general,NA
TUR,2019,royalties_general,NA
TUR,2019,technical_services,NA
TUR,2019,shares,NA
TUR,2019,land_rich,NA
TUR,2020,dividends_subst,NA
TUR,2020,interest_general,NA
TUR,2020,royalties_general,NA
TUR,2020,technical_services,NA
TUR,2020,shares,NA
TUR,2020,land_rich,NA
TUR,2021,dividends_subst,NA
TUR,2021,interest_general,NA
TUR,2021,royalties_general,NA
TUR,2021,technical_services,NA
TUR,2021,shares,NA
TUR,2021,land_rich,NA
TKM,2004,dividends_subst,NA
TKM,2004,interest_general,NA
TKM,2004,royalties_general,NA
TKM,2004,technical_services,NA
TKM,2004,shares,NA
TKM,2004,land_rich,NA
TKM,2005,dividends_subst,NA
TKM,2005,interest_general,NA
TKM,2005,royalties_general,NA
TKM,2005,technical_services,NA
TKM,2005,shares,NA
TKM,2005,land_rich,NA
TKM,2006,dividends_subst,NA
TKM,2006,interest_general,NA
TKM,2006,royalties_general,NA
TKM,2006,technical_services,NA
TKM,2006,shares,NA
TKM,2006,land_rich,NA
TKM,2007,dividends_subst,NA
TKM,2007,interest_general,NA
TKM,2007,royalties_general,NA
TKM,2007,technical_services,NA
TKM,2007,shares,NA
TKM,2007,land_rich,NA
TKM,2008,dividends_subst,NA
TKM,2008,interest_general,NA
TKM,2008,royalties_general,NA
TKM,2008,technical_services,NA
TKM,2008,shares,NA
TKM,2008,land_rich,NA
TKM,2009,dividends_subst,NA
TKM,2009,interest_general,NA
TKM,2009,royalties_general,NA
TKM,2009,technical_services,NA
TKM,2009,shares,NA
TKM,2009,land_rich,NA
TKM,2010,dividends_subst,NA
TKM,2010,interest_general,NA
TKM,2010,royalties_general,NA
TKM,2010,technical_services,NA
TKM,2010,shares,NA
TKM,2010,land_rich,NA
TKM,2011,dividends_subst,NA
TKM,2011,interest_general,NA
TKM,2011,royalties_general,NA
TKM,2011,technical_services,NA
TKM,2011,shares,NA
TKM,2011,land_rich,NA
TKM,2012,dividends_subst,NA
TKM,2012,interest_general,NA
TKM,2012,royalties_general,NA
TKM,2012,technical_services,NA
TKM,2012,shares,NA
TKM,2012,land_rich,NA
TKM,2013,dividends_subst,NA
TKM,2013,interest_general,NA
TKM,2013,royalties_general,NA
TKM,2013,technical_services,NA
TKM,2013,shares,NA
TKM,2013,land_rich,NA
TKM,2014,dividends_subst,NA
TKM,2014,interest_general,NA
TKM,2014,royalties_general,NA
TKM,2014,technical_services,NA
TKM,2014,shares,NA
TKM,2014,land_rich,NA
TKM,2015,dividends_subst,NA
TKM,2015,interest_general,NA
TKM,2015,royalties_general,NA
TKM,2015,technical_services,NA
TKM,2015,shares,NA
TKM,2015,land_rich,NA
TKM,2016,dividends_subst,NA
TKM,2016,interest_general,NA
TKM,2016,royalties_general,NA
TKM,2016,technical_services,NA
TKM,2016,shares,NA
TKM,2016,land_rich,NA
TKM,2017,dividends_subst,NA
TKM,2017,interest_general,NA
TKM,2017,royalties_general,NA
TKM,2017,technical_services,NA
TKM,2017,shares,NA
TKM,2017,land_rich,NA
TKM,2018,dividends_subst,NA
TKM,2018,interest_general,NA
TKM,2018,royalties_general,NA
TKM,2018,technical_services,NA
TKM,2018,shares,NA
TKM,2018,land_rich,NA
TKM,2019,dividends_subst,NA
TKM,2019,interest_general,NA
TKM,2019,royalties_general,NA
TKM,2019,technical_services,NA
TKM,2019,shares,NA
TKM,2019,land_rich,NA
TKM,2020,dividends_subst,NA
TKM,2020,interest_general,NA
TKM,2020,royalties_general,NA
TKM,2020,technical_services,NA
TKM,2020,shares,NA
TKM,2020,land_rich,NA
TKM,2021,dividends_subst,NA
TKM,2021,interest_general,NA
TKM,2021,royalties_general,NA
TKM,2021,technical_services,NA
TKM,2021,shares,NA
TKM,2021,land_rich,NA
TCA,2004,dividends_subst,NA
TCA,2004,interest_general,NA
TCA,2004,royalties_general,NA
TCA,2004,technical_services,NA
TCA,2004,shares,NA
TCA,2004,land_rich,NA
TCA,2005,dividends_subst,NA
TCA,2005,interest_general,NA
TCA,2005,royalties_general,NA
TCA,2005,technical_services,NA
TCA,2005,shares,NA
TCA,2005,land_rich,NA
TCA,2006,dividends_subst,NA
TCA,2006,interest_general,NA
TCA,2006,royalties_general,NA
TCA,2006,technical_services,NA
TCA,2006,shares,NA
TCA,2006,land_rich,NA
TCA,2007,dividends_subst,NA
TCA,2007,interest_general,NA
TCA,2007,royalties_general,NA
TCA,2007,technical_services,NA
TCA,2007,shares,NA
TCA,2007,land_rich,NA
TCA,2008,dividends_subst,NA
TCA,2008,interest_general,NA
TCA,2008,royalties_general,NA
TCA,2008,technical_services,NA
TCA,2008,shares,NA
TCA,2008,land_rich,NA
TCA,2009,dividends_subst,NA
TCA,2009,interest_general,NA
TCA,2009,royalties_general,NA
TCA,2009,technical_services,NA
TCA,2009,shares,NA
TCA,2009,land_rich,NA
TCA,2010,dividends_subst,NA
TCA,2010,interest_general,NA
TCA,2010,royalties_general,NA
TCA,2010,technical_services,NA
TCA,2010,shares,NA
TCA,2010,land_rich,NA
TCA,2011,dividends_subst,NA
TCA,2011,interest_general,NA
TCA,2011,royalties_general,NA
TCA,2011,technical_services,NA
TCA,2011,shares,NA
TCA,2011,land_rich,NA
TCA,2012,dividends_subst,NA
TCA,2012,interest_general,NA
TCA,2012,royalties_general,NA
TCA,2012,technical_services,NA
TCA,2012,shares,NA
TCA,2012,land_rich,NA
TCA,2013,dividends_subst,NA
TCA,2013,interest_general,NA
TCA,2013,royalties_general,NA
TCA,2013,technical_services,NA
TCA,2013,shares,NA
TCA,2013,land_rich,NA
TCA,2014,dividends_subst,NA
TCA,2014,interest_general,NA
TCA,2014,royalties_general,NA
TCA,2014,technical_services,NA
TCA,2014,shares,NA
TCA,2014,land_rich,NA
TCA,2015,dividends_subst,NA
TCA,2015,interest_general,NA
TCA,2015,royalties_general,NA
TCA,2015,technical_services,NA
TCA,2015,shares,NA
TCA,2015,land_rich,NA
TCA,2016,dividends_subst,NA
TCA,2016,interest_general,NA
TCA,2016,royalties_general,NA
TCA,2016,technical_services,NA
TCA,2016,shares,NA
TCA,2016,land_rich,NA
TCA,2017,dividends_subst,NA
TCA,2017,interest_general,NA
TCA,2017,royalties_general,NA
TCA,2017,technical_services,NA
TCA,2017,shares,NA
TCA,2017,land_rich,NA
TCA,2018,dividends_subst,NA
TCA,2018,interest_general,NA
TCA,2018,royalties_general,NA
TCA,2018,technical_services,NA
TCA,2018,shares,NA
TCA,2018,land_rich,NA
TCA,2019,dividends_subst,NA
TCA,2019,interest_general,NA
TCA,2019,royalties_general,NA
TCA,2019,technical_services,NA
TCA,2019,shares,NA
TCA,2019,land_rich,NA
TCA,2020,dividends_subst,NA
TCA,2020,interest_general,NA
TCA,2020,royalties_general,NA
TCA,2020,technical_services,NA
TCA,2020,shares,NA
TCA,2020,land_rich,NA
TCA,2021,dividends_subst,NA
TCA,2021,interest_general,NA
TCA,2021,royalties_general,NA
TCA,2021,technical_services,NA
TCA,2021,shares,NA
TCA,2021,land_rich,NA
TUV,2004,dividends_subst,NA
TUV,2004,interest_general,NA
TUV,2004,royalties_general,NA
TUV,2004,technical_services,NA
TUV,2004,shares,NA
TUV,2004,land_rich,NA
TUV,2005,dividends_subst,NA
TUV,2005,interest_general,NA
TUV,2005,royalties_general,NA
TUV,2005,technical_services,NA
TUV,2005,shares,NA
TUV,2005,land_rich,NA
TUV,2006,dividends_subst,NA
TUV,2006,interest_general,NA
TUV,2006,royalties_general,NA
TUV,2006,technical_services,NA
TUV,2006,shares,NA
TUV,2006,land_rich,NA
TUV,2007,dividends_subst,NA
TUV,2007,interest_general,NA
TUV,2007,royalties_general,NA
TUV,2007,technical_services,NA
TUV,2007,shares,NA
TUV,2007,land_rich,NA
TUV,2008,dividends_subst,NA
TUV,2008,interest_general,NA
TUV,2008,royalties_general,NA
TUV,2008,technical_services,NA
TUV,2008,shares,NA
TUV,2008,land_rich,NA
TUV,2009,dividends_subst,NA
TUV,2009,interest_general,NA
TUV,2009,royalties_general,NA
TUV,2009,technical_services,NA
TUV,2009,shares,NA
TUV,2009,land_rich,NA
TUV,2010,dividends_subst,NA
TUV,2010,interest_general,NA
TUV,2010,royalties_general,NA
TUV,2010,technical_services,NA
TUV,2010,shares,NA
TUV,2010,land_rich,NA
TUV,2011,dividends_subst,NA
TUV,2011,interest_general,NA
TUV,2011,royalties_general,NA
TUV,2011,technical_services,NA
TUV,2011,shares,NA
TUV,2011,land_rich,NA
TUV,2012,dividends_subst,NA
TUV,2012,interest_general,NA
TUV,2012,royalties_general,NA
TUV,2012,technical_services,NA
TUV,2012,shares,NA
TUV,2012,land_rich,NA
TUV,2013,dividends_subst,NA
TUV,2013,interest_general,NA
TUV,2013,royalties_general,NA
TUV,2013,technical_services,NA
TUV,2013,shares,NA
TUV,2013,land_rich,NA
TUV,2014,dividends_subst,NA
TUV,2014,interest_general,NA
TUV,2014,royalties_general,NA
TUV,2014,technical_services,NA
TUV,2014,shares,NA
TUV,2014,land_rich,NA
TUV,2015,dividends_subst,NA
TUV,2015,interest_general,NA
TUV,2015,royalties_general,NA
TUV,2015,technical_services,NA
TUV,2015,shares,NA
TUV,2015,land_rich,NA
TUV,2016,dividends_subst,NA
TUV,2016,interest_general,NA
TUV,2016,royalties_general,NA
TUV,2016,technical_services,NA
TUV,2016,shares,NA
TUV,2016,land_rich,NA
TUV,2017,dividends_subst,NA
TUV,2017,interest_general,NA
TUV,2017,royalties_general,NA
TUV,2017,technical_services,NA
TUV,2017,shares,NA
TUV,2017,land_rich,NA
TUV,2018,dividends_subst,NA
TUV,2018,interest_general,NA
TUV,2018,royalties_general,NA
TUV,2018,technical_services,NA
TUV,2018,shares,NA
TUV,2018,land_rich,NA
TUV,2019,dividends_subst,NA
TUV,2019,interest_general,NA
TUV,2019,royalties_general,NA
TUV,2019,technical_services,NA
TUV,2019,shares,NA
TUV,2019,land_rich,NA
TUV,2020,dividends_subst,NA
TUV,2020,interest_general,NA
TUV,2020,royalties_general,NA
TUV,2020,technical_services,NA
TUV,2020,shares,NA
TUV,2020,land_rich,NA
TUV,2021,dividends_subst,NA
TUV,2021,interest_general,NA
TUV,2021,royalties_general,NA
TUV,2021,technical_services,NA
TUV,2021,shares,NA
TUV,2021,land_rich,NA
UGA,2004,dividends_subst,NA
UGA,2004,interest_general,NA
UGA,2004,royalties_general,NA
UGA,2004,technical_services,NA
UGA,2004,shares,1
UGA,2004,land_rich,1
UGA,2005,dividends_subst,NA
UGA,2005,interest_general,NA
UGA,2005,royalties_general,NA
UGA,2005,technical_services,NA
UGA,2005,shares,1
UGA,2005,land_rich,1
UGA,2006,dividends_subst,NA
UGA,2006,interest_general,NA
UGA,2006,royalties_general,NA
UGA,2006,technical_services,NA
UGA,2006,shares,1
UGA,2006,land_rich,1
UGA,2007,dividends_subst,NA
UGA,2007,interest_general,NA
UGA,2007,royalties_general,NA
UGA,2007,technical_services,NA
UGA,2007,shares,1
UGA,2007,land_rich,1
UGA,2008,dividends_subst,NA
UGA,2008,interest_general,NA
UGA,2008,royalties_general,NA
UGA,2008,technical_services,NA
UGA,2008,shares,1
UGA,2008,land_rich,1
UGA,2009,dividends_subst,NA
UGA,2009,interest_general,NA
UGA,2009,royalties_general,NA
UGA,2009,technical_services,NA
UGA,2009,shares,1
UGA,2009,land_rich,1
UGA,2010,dividends_subst,NA
UGA,2010,interest_general,NA
UGA,2010,royalties_general,NA
UGA,2010,technical_services,NA
UGA,2010,shares,1
UGA,2010,land_rich,1
UGA,2011,dividends_subst,NA
UGA,2011,interest_general,NA
UGA,2011,royalties_general,NA
UGA,2011,technical_services,NA
UGA,2011,shares,1
UGA,2011,land_rich,1
UGA,2012,dividends_subst,NA
UGA,2012,interest_general,NA
UGA,2012,royalties_general,NA
UGA,2012,technical_services,NA
UGA,2012,shares,1
UGA,2012,land_rich,1
UGA,2013,dividends_subst,NA
UGA,2013,interest_general,NA
UGA,2013,royalties_general,NA
UGA,2013,technical_services,NA
UGA,2013,shares,1
UGA,2013,land_rich,1
UGA,2014,dividends_subst,NA
UGA,2014,interest_general,NA
UGA,2014,royalties_general,NA
UGA,2014,technical_services,NA
UGA,2014,shares,1
UGA,2014,land_rich,1
UGA,2015,dividends_subst,NA
UGA,2015,interest_general,NA
UGA,2015,royalties_general,NA
UGA,2015,technical_services,NA
UGA,2015,shares,1
UGA,2015,land_rich,1
UGA,2016,dividends_subst,NA
UGA,2016,interest_general,NA
UGA,2016,royalties_general,NA
UGA,2016,technical_services,NA
UGA,2016,shares,1
UGA,2016,land_rich,1
UGA,2017,dividends_subst,NA
UGA,2017,interest_general,NA
UGA,2017,royalties_general,NA
UGA,2017,technical_services,NA
UGA,2017,shares,NA
UGA,2017,land_rich,NA
UGA,2018,dividends_subst,NA
UGA,2018,interest_general,NA
UGA,2018,royalties_general,NA
UGA,2018,technical_services,NA
UGA,2018,shares,NA
UGA,2018,land_rich,NA
UGA,2019,dividends_subst,NA
UGA,2019,interest_general,NA
UGA,2019,royalties_general,NA
UGA,2019,technical_services,NA
UGA,2019,shares,NA
UGA,2019,land_rich,NA
UGA,2020,dividends_subst,NA
UGA,2020,interest_general,NA
UGA,2020,royalties_general,NA
UGA,2020,technical_services,NA
UGA,2020,shares,NA
UGA,2020,land_rich,NA
UGA,2021,dividends_subst,NA
UGA,2021,interest_general,NA
UGA,2021,royalties_general,NA
UGA,2021,technical_services,NA
UGA,2021,shares,NA
UGA,2021,land_rich,NA
UKR,2004,dividends_subst,NA
UKR,2004,interest_general,NA
UKR,2004,royalties_general,NA
UKR,2004,technical_services,NA
UKR,2004,shares,NA
UKR,2004,land_rich,NA
UKR,2005,dividends_subst,NA
UKR,2005,interest_general,NA
UKR,2005,royalties_general,NA
UKR,2005,technical_services,NA
UKR,2005,shares,NA
UKR,2005,land_rich,NA
UKR,2006,dividends_subst,NA
UKR,2006,interest_general,NA
UKR,2006,royalties_general,NA
UKR,2006,technical_services,NA
UKR,2006,shares,NA
UKR,2006,land_rich,NA
UKR,2007,dividends_subst,NA
UKR,2007,interest_general,NA
UKR,2007,royalties_general,NA
UKR,2007,technical_services,NA
UKR,2007,shares,NA
UKR,2007,land_rich,NA
UKR,2008,dividends_subst,NA
